language,location,message
en,Somewhere,"@HeyyyIzNala Michelle Obama was in Paris when Notre Dame was set on fire.

https://t.co/DaEUQOoRAN"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
pt,Brasil,Veja imagens do incêndio que atingiu a catedral de Notre-Dame https://t.co/jyUwDaKVqB via @YouTube
en,sicko mode,RT @claudiacann: call my crotch Notre Dame because it’s on fire
en,,RT @ABC7NY: Notre Dame Cathedral moves Easter Sunday service https://t.co/pqo66WOkfU https://t.co/MmnvNWU2pj
en,Vegas,"If the donation fund to rebuild Notre Dame filled up before you could give, this happened in our own back yard. https://t.co/DA6hwTaFrD"
nl,BobbyRayanShawnDylan,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,Barb deserved better,No Man's Sky' Player Impressively Recreates Notre-Dame: https://t.co/AYyVIkqoaO https://t.co/2qZiTyiBw9
de,Österreich,@dmbldrstrbt Was ist dieses notre dame
en,Hogwarts,The comunity: Remodel the Notre Dame to look like the Krusty Krab - Sign the Petition! https://t.co/cggViFzT21 via @CdnChange
fr,Genève Suisse,@Creepikat @__AceCappu @Eve_Piper_ @BFMTV Si ils ont vu le bossu de Notre Dame ils ont habitués à associer l'image de Notre Dame à celle de flammes
en,"Maryland, USA",The Notre Dame Fire  https://t.co/BHAfVlm656
en,"Canton, OH",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
it,"Milano, Lombardia","RT @Cor_Core_Acceso: Gilet gialli, scontri a #Parigi 250 fermi. Protesta per colletta pro Notre Dame https://t.co/hXJp1c2sxB"
en,manchester nh,RT @CNN: The bees living on Notre Dame's roof survived the fire https://t.co/VoV5bIKzCc https://t.co/aeRxJXJnsr
fr,FRANCE,"RT @SamGontier: Après l'intervention de Priscilla Ludosky, une de “ces leaders autoproclamés qui sont soit dans le cynisme soit dans la provocation”, le “spécialiste de la sécurité” de BFMTV fustige “leur absence d’humanisme et de compassion pour Notre-Dame” et les “boutiques saccagées”. https://t.co/bjrcaR0Cmc"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,scotland | just in burger stan,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,Paris,RT @chitandu13: Ok j ai compris...c est en homage a notre dame de paris...elle est deguisee en esmeralda....#ONPC https://t.co/FEYPRr9XaR
en,"Chicago, IL",@ABC7Chicago Y’all got any of that Notre Dame money? https://t.co/OPzhWJdAsg
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"Magnolia, Fiore",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Medan, Indonesia","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"Thorpe Saint Andrew, England",RT @MichelAupetit: C’est un lieu de culte qui doit être rendu au culte. Notre-Dame n’est pas un musée. L’émotion prouve bien que ce n’est pas un lieu vide. C’est un lieu vivant. https://t.co/uDx4oQQiGd
fr,"Nancy, France","Il faudrait revenir 2 minutes sur les cellules psychologiques mises en place pour aider les gens à se remettre de la perte de Notre-Dame...
J'espère que les anti-dépresseurs qui vont avec sont remboursés par la sécu

(Ptdr j'en reviens pas c'est n'importe quoi 😭)"
en,"Martinsville, VA","RT @MVilleBulletin: Photos: Scenes from Paris in the aftermath of the Notre Dame cathedral fire
https://t.co/dngiLoyouR"
es,Tyria,"RT @xiomirb: Esta es la imagen del día que quiero recordar.
Los franceses se unen para cantar mirando a la Catedral de Notre Dame ❤️
https://t.co/XNCJ8A4qmR"
en,"California, USA","Why Did Nonbelievers Grieve for Notre-Dame? - https://t.co/MsEruO3PIs - 

Since the Cathedral of Notre-Dame caught fire at the start of Holy Week, certain Parisians and their well-wishers have been buffeted by emotions they are unused to. They have found themselves passionatel... https://t.co/vDzMs2Mth6"
en,808 State,Happy #EarthDay not my intention to make light of the Notre Dame Cathedral fire but I saw this post from @SavePlanetEarth2019 and I thought about all the money that were raised to rebuild… https://t.co/Hkbx7rV5uN
en,idk,"RT @AurelieLili00: - J'arrive plus à payer mes factures.

- Oui mais pense à Notre-Dame...

- J'arrive plus à acheter des produits d'hygiène.

- Oui mais Notre-Dame...

- Je me prive de manger pour mes enfants.

- ET NOTRE-DAME ALORS ? T'AS AUCUN SENS DES PRIORITÉS PUTAIN DE PROLO !

#Acte23"
ja,チーバくん,"RT @Yanou_disney: ノートルダム再建のデザイン公募が話題になっているけど、パリには驚きのデザインの教会もある。
中でも面白いのが14区モンパルナス界隈にあるÉglise notre-dame du travail.
労働者の教会という名の通り、1902年の鉄骨への憧れから鉄を使ったエッフェル塔のような教会があるのだ。 https://t.co/OJod9hG98A"
fr,,"Pour la reconstruction de Notre-Dame: moins de souscriptions, plus de contributions! via @Mediapart https://t.co/Nlel9DgLjY"
fr,France,"RT @kwesmat: Top 3 des restaurations les plus coûteuses:

3. Le tombeau de Toutânkhamon
2. Notre-Dame de Paris
1. Un jambon beurre dans le TGV"
en,"New York, New York",RT @LaughingSquid: Ubisoft is Giving Away 'Assassin's Creed Unity' So Gamers Can Experience the Beauty of Notre Dame https://t.co/7hxbBi7anX https://t.co/7IN6jM9JUq
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Norfolk, VA",RT @ABC7Chicago: For the first time in nine centuries there will be no Easter services at Notre Dame Cathedral in Paris: https://t.co/Kb4yG4kVLs
en,"Dublin City, Ireland","RT @Bafana_Nhlapo: Mozambique has had to surrender it's  sovereignty to the IMF in an attempt to reconstruct. This, in exchange for $118 million dollar credit. About 8000km away, the French received donations of over $660 million in only 3 days for the Notre Dame. ""Black child, you are on your own"" https://t.co/uq3qhkgH7K"
en,"Pittsburgh, PA","RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,,@SimplyBeautific @Erikamt082015 Love hearing people here in England and in Ireland saying there might be calm this weekend because of Notre Dame. Glad to see the French working class aren't falling for that ould shite. Good on the Gilets Jaunes. ✊
en,Malaysia,RT @afeekz_: Notre Dame &amp; Masjid Al-Aqsa terbakar dalam masa yg sama? kebetulan atau sebaliknya
es,"Santiago de Compostela, España","RT @RoyalFineArt: Notre-Dame competition an extraordinary opportunity, says Norman Foster. https://t.co/uQxmDZgHbz https://t.co/FPpQgUmckF"
es,Santiago/Chile,"No soy católico ni creyente, pero admiro construcción de iglesias antiguas por su arquitectura y belleza. Muchas de ellas en estado de abandono. Por eso no me parece que Piñera comprometa recursos para reconstruir Notre Dame, que ya cuenta con muchos recursos."
en,Scandinavia,"RT @Trump_Videos: Arson Still Likely Cause of Notre Dame Fire, 2643 https://t.co/UhfHIuilnq via @YouTube"
en,"Calcinato, Lombardia",@GaryLineker @footballitalia @Cristiano Wow! Gary not blaming Ronaldo for the Notre Dame fire?....shocker
fr,,RT @MichelAupetit: C’est un lieu de culte qui doit être rendu au culte. Notre-Dame n’est pas un musée. L’émotion prouve bien que ce n’est pas un lieu vide. C’est un lieu vivant. https://t.co/uDx4oQQiGd
en,,@ReneeCarrollAZ @OnThisPlane It’s a gargoyle which fled Notre Dame
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,5. The important thing right now is how the GJ handle the transition period between Macron’s expected “grand debate” announcements early next week and the May 1st mega-protest. Notre Dame is already a non-entity in the information war.
fr,"Saint-Raphaël, France","RT @JL7508: Voir des gilets jaunes allumer des feux dans les rues ce samedi et penser aux mots de @Sloterdijk_P dans @LePoint: ""la prochaine fois que les gilets jaunes s'amuseront à mettre le feu on considérera les flammes avec un regard différent..""
#StopGiletsJaunes
https://t.co/WE2nesIexK"
en,"Houston, TX","RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,cherry wine farm,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,"Paris, France","RT @FRS_org: #Presse 🔴🔵 @BrunoTertrais et @FHeisbourg sont intervenus dans le @nytimesworld pour parler de l'incendie de la cathédrale Notre-Dame de Paris et du rapport qu'ont les français avec l'édifice. 
#NotreDameDeParis

Vers l'article : https://t.co/ITZotvpNNa https://t.co/6ad9XRLtkX"
es,28022,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"Malibu, CA","RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
fr,"Enghien-les-Bains, France",RT @GerardNoiriel: « Faudrait-il que les SDF s'enflamment pour qu'on les aide ? » Un prêtre s'interroge sur l'élan de générosité pour Notre-Dame https://t.co/PWi3fnqbJJ
en,I Love You | Thank You,"RT @ShiCooks: @mirtaimperatori @RosaTrunk @Judy_Cockerton @FelixNater @babybondgirl @CarlRamallo @JanetNestor @tripletsfan19 @GraceMurphy2 @Kugey @Jilliemary @TealHeather @cynthia_lardner @cherylf4 @mehnar @miguelgraug @SANDROANDRINE @malekalby @Tom__Coleman Heart-wrenching💔 Notre Dame will rise again. Goodnight, Dear Mirta, Judy, Heather, Grace, Jillian, Cynthia ~ Hugs all around💖"
pt,Mato Grosso/Brasil,"Manifestantes ambientais em Paris questionam doações para Notre Dame e não para o meio ambiente. Não percebem que o meio ambiente é difuso, envolve muitas instâncias, governos e legislações diferenciadas. Só o poder público pode encabeçar uma solução. Pressionem eles!"
es,,"RT @GustavoBolivar: #Reflexión
Notre Dame se reconstruye en 5 años. World Trade Center se reconstruyó en 10. En la  Amazonía están quemando árboles q tardan 100 años en crecer. En Col se deforestaron 280 mil hectáreas de bosques en 2018 (Tamaño de Btá, Medellín y Cali juntas)
https://t.co/smIe1NkmtD https://t.co/CGW5n30OiH"
en,"Barcelona, Spain",El incendio de Notre Dame obliga a España a revisar su patrimonio histórico... https://t.co/Oga5noaTfg
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
ko,"Imabari-shi, Ehime","RT @tezuma75: The police said fewer than 10,000 people turned out at #YellowVest #protests around #France by midday Saturday — a steep plunge compared with the hundreds of thousands last fall 

https://t.co/bkC9wazqHs"
en,,"RT @Mediapart: Exécutif | Avec Notre-Dame, Macron voit une occasion de redorer son blason – par @ellensalvi #Macron #GiletsJaunes https://t.co/MhifvDvJBQ"
en,"San Francisco, CA","RT @RitaPanahi: Sadly, no reporter present asked the obvious question. Namely, “What’s the challenge? We know what it looked like.” 
Don’t let modern architects soil the beauty of Notre Dame. 
 https://t.co/E9uKSF5cVP"
en,Texan in Orlando,"RT @AmyMek: BREAKING: Architect of restorations for Notre Dame Speaks Out! 

Media: ""So your're telling us that this type of timber doesn't burn like that?""

Notre Dame Architect: ""NO, You know, oak that is 800 years old doesn't burn like that....You would need a lot of kindling to succeed."" https://t.co/NBF86wOxDF"
